Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sao Tome and Principe,STP,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,53,,55,,,
Saudi Arabia,SAU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,46.42066193,,,69.40958405,,,71.69812012,,,
Saudi Arabia,SAU,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,28.5,,,,,,,,,,,,,,,,,,,20.8,,,,
Saudi Arabia,SAU,"Immunization, DPT (% of children ages 12-23 months)",92,91,91,94,95,96,93,92,94,93,95,97,95,95,96,96,96,96,98,98,98,98,98,98,98,98,98,98,96,96,
Saudi Arabia,SAU,"Immunization, HepB3 (% of one-year-old children)",66,86,89,93,94,93,92,91,95,92,93,95,97,95,96,97,96,96,98,98,98,98,98,98,98,98,98,98,97,97,
Saudi Arabia,SAU,"Immunization, measles (% of children ages 12-23 months)",88,95,88,91,93,94,92,92,93,92,94,94,97,96,97,97,95,96,97,98,98,98,98,98,98,98,98,96,98,95,
Saudi Arabia,SAU,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,3.99203285,1.809875893,1.495359633,0.958357051,0.664844102,0.555084395,0.651223133,0.23148194,0.029414232,0.0271886,0.013202077,0.030471608,0.035110525,0.014123414,0.012113357,0.032667185,0.1046591,0.066748751,0.022593203,,
Saudi Arabia,SAU,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,19,18,18,17,16,17,18,18,18,17,19,16,15,13,12,12,10,10,10,,
Saudi Arabia,SAU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,24,24,23,23,22,22,21,21,20,20,19,18,18,17,17,17,17,17,,,
Saudi Arabia,SAU,"Mortality rate, neonatal (per 1,000 live births)",21.6,20.4,19.3,18.3,17.3,16.5,15.6,14.6,13.7,12.9,12.2,11.5,10.8,10.2,9.7,9.1,8.6,8.1,7.6,7.1,6.7,6.2,5.8,5.4,5,4.7,4.4,4.1,3.8,3.7,
Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000 live births)",44.4,41,37.9,35.1,32.6,30.4,28.3,26.5,24.8,23.3,22,20.7,19.5,18.4,17.4,16.4,15.4,14.5,13.6,12.7,11.9,11.1,10.4,9.7,9.1,8.4,7.9,7.4,7,6.6,
Saudi Arabia,SAU,"Mortality rate, under-5, female (per 1,000 live births)",42,38.7,35.7,33,30.6,28.4,26.5,24.8,23.2,21.8,20.6,19.4,18.3,17.3,16.3,15.4,14.5,13.6,12.8,12,11.2,10.5,9.8,9.2,8.6,8,7.4,7,6.6,6.3,
Saudi Arabia,SAU,"Mortality rate, under-5, male (per 1,000 live births)",46.6,43.1,39.9,37.2,34.5,32.2,30,28.1,26.3,24.7,23.2,21.9,20.7,19.5,18.4,17.3,16.3,15.3,14.4,13.5,12.6,11.8,11,10.2,9.5,8.9,8.3,7.7,7.3,7,
Saudi Arabia,SAU,People using at least basic sanitation services (% of population),,,,,,,,,,,98.41010806,98.41010806,98.41010806,98.51708327,98.62405849,98.7310337,98.83800892,98.94498413,99.05195934,99.15893456,99.26590977,99.37288499,99.4798602,99.58683542,99.69381063,99.80078584,99.90776106,100,,,
Saudi Arabia,SAU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Smoking prevalence, females (% of adults)",,,,,,,,,,,4.6,,,,,3.4,,,,,2.5,2.4,2.2,2.1,2,1.9,1.8,,,,
Saudi Arabia,SAU,"Smoking prevalence, males (% of adults)",,,,,,,,,,,21.7,,,,,22.6,,,,,23.9,24.3,24.3,24.6,25,25.2,25.4,,,,
Saudi Arabia,SAU,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,14.5,,,,,14.6,,,,,15.1,15.3,15.2,15.3,15.5,15.6,15.6,,,,
Saudi Arabia,SAU,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,73,,74,,,
Senegal,SEN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,5.821141243,,,15.42457199,,,42.34401703,,,
Senegal,SEN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,4.8,,,,8.1,,8.2,,,,,,10.3,,,,,,12.1,,16.1,20.3,21.2,23.1,26.3,,,
Senegal,SEN,"Immunization, DPT (% of children ages 12-23 months)",51,51,59,58,57,80,70,59,59,60,52,52,60,73,87,84,89,94,88,86,89,92,91,92,89,89,93,93,82,93,
Senegal,SEN,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,54,84,89,94,88,86,89,92,91,92,89,89,93,93,82,93,
Senegal,SEN,"Immunization, measles (% of children ages 12-23 months)",51,54,57,58,59,80,70,65,62,60,48,48,54,60,57,74,80,84,77,79,81,84,83,84,80,80,93,90,83,90,
Senegal,SEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.42,0.51,0.61,0.7,0.82,0.89,0.97,1.02,1.04,1.04,1,0.96,0.87,0.78,0.7,0.6,0.52,0.43,0.35,0.29,0.25,0.22,0.2,0.18,0.17,0.16,0.16,0.15,0.15,0.14,
Senegal,SEN,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,255.6432709,239.510818,193.5051743,164.9342075,125.7300821,110.8478238,117.6694776,101.914268,86.42398394,57.11850386,59.27611007,49.90711084,56.91736824,67.90232694,39.51374064,69.79720066,45.65600832,52.35478737,55.75255053,,
Senegal,SEN,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,155,153,150,147,144,141,139,138,136,134,132,130,129,127,125,123,122,120,118,,
Senegal,SEN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,553,545,537,532,526,519,514,504,492,472,447,423,400,381,364,346,330,315,,,
Senegal,SEN,"Mortality rate, neonatal (per 1,000 live births)",40,39.8,39.8,39.8,39.9,39.9,39.8,39.6,39.2,38.7,37.9,36.9,35.8,34.6,33.3,32,30.8,29.7,28.6,27.7,26.8,26.1,25.5,24.9,24.4,24,23.5,23,22.5,22,
Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",138.6,136.6,136,136.5,137.5,138.5,139.1,138.8,137.3,134.2,129.1,122.6,115,107,99.1,91.8,85.3,79.5,74.5,70.2,66.3,63,60,57.4,55,52.8,50.6,48.8,47,45.3,
Senegal,SEN,"Mortality rate, under-5, female (per 1,000 live births)",131.7,129.7,129.2,129.7,130.7,131.7,132.2,131.9,130.4,127.4,122.5,116.1,108.7,101,93.3,86.3,79.9,74.3,69.4,65.1,61.4,58.2,55.3,52.8,50.4,48.2,46.2,44.4,42.7,41.1,
Senegal,SEN,"Mortality rate, under-5, male (per 1,000 live births)",145.2,143.2,142.6,143,143.9,145,145.6,145.3,143.8,140.6,135.4,128.7,120.9,112.7,104.6,97.1,90.3,84.5,79.4,74.9,71,67.6,64.5,61.8,59.3,57.1,54.8,52.9,51,49.3,
Senegal,SEN,People using at least basic sanitation services (% of population),,,,,,,,,,,38.88669408,39.70394009,40.39570098,41.14199135,41.92728974,42.70548925,43.47717113,44.2417969,44.99920361,45.74889789,46.49138496,47.22616334,47.95276092,48.67133572,49.38172043,50.08593779,50.78331894,51.47398952,,,
Senegal,SEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,68.4,,,57.4,,,,,,,49.1,,,,38.3,,,,,,38.5,,,,,,,,,
Senegal,SEN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,84.5,,,83.3,,,,,,,76.7,,,,67.7,,,,,,68.4,,,,,,,,,
Senegal,SEN,"Smoking prevalence, females (% of adults)",,,,,,,,,,,1.7,,,,,1.1,,,,,0.7,0.6,0.6,0.5,0.5,0.4,0.4,,,,
Senegal,SEN,"Smoking prevalence, males (% of adults)",,,,,,,,,,,20.9,,,,,19.4,,,,,18,17.8,17.6,17.2,17.1,16.8,16.6,,,,
Senegal,SEN,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,10.9,,,,,9.9,,,,,9,8.8,8.7,8.5,8.4,8.3,8.2,,,,
Senegal,SEN,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,44,,45,,,
Serbia,SRB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,62.21622086,,,83.09233856,,,71.44104767,,,
Serbia,SRB,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,33,,,,,,18.9,,,,22.3,,,,18.4,,,,,,
Serbia,SRB,"Immunization, DPT (% of children ages 12-23 months)",,,84,85,85,89,91,94,93,92,95,93,95,89,88,98,92,94,95,95,91,94,91,95,93,95,92,95,96,97,
Serbia,SRB,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,89,65,93,99,93,93,89,94,97,91,92,94,91,93,91,94,
Serbia,SRB,"Immunization, measles (% of children ages 12-23 months)",,,82,85,81,86,90,92,88,84,89,90,92,87,89,96,88,95,92,95,95,93,87,92,86,86,82,86,92,87,
Serbia,SRB,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,
Serbia,SRB,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,,,,,,40,40,37,35,32,30,28,24,27,23,21,19,19,17,,
Serbia,SRB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,13,12,12,,,
Serbia,SRB,"Mortality rate, neonatal (per 1,000 live births)",17.2,15.7,15,14.4,13.5,12.1,10.8,9.5,8.6,8.1,7.8,7.5,7,6.5,6,5.5,5.2,5.1,5,4.9,4.8,4.7,4.5,4.4,4.2,4,3.7,3.5,3.4,3.2,
Serbia,SRB,"Mortality rate, under-5 (per 1,000 live births)",27.9,25.4,24.3,23.4,21.8,19.6,17.4,15.4,13.9,13.1,12.7,12.2,11.5,10.5,9.7,8.9,8.4,8.1,8,7.8,7.6,7.4,7.1,6.9,6.6,6.3,6,5.8,5.5,5.3,
Serbia,SRB,"Mortality rate, under-5, female (per 1,000 live births)",26,23.6,22.4,21.4,19.8,17.8,15.7,13.8,12.5,11.7,11.3,10.8,10.1,9.3,8.6,7.9,7.4,7.2,7.1,6.9,6.8,6.6,6.4,6.1,5.9,5.6,5.4,5.2,5,4.8,
Serbia,SRB,"Mortality rate, under-5, male (per 1,000 live births)",29.6,27.2,26.1,25.2,23.6,21.4,19,16.9,15.4,14.5,14.1,13.6,12.7,11.7,10.7,9.9,9.3,9,8.8,8.6,8.4,8.1,7.9,7.6,7.2,6.9,6.6,6.3,6.1,5.8,
Serbia,SRB,People using at least basic sanitation services (% of population),,,,,,,,,,,95.2796878,95.24129211,95.20357164,95.16650363,95.130156,95.36216601,95.59457568,95.82741939,96.06064716,96.29429226,96.52832437,96.76282194,96.9948343,97.22599758,97.45731349,97.63535858,97.60069851,97.56719903,,,
Serbia,SRB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,5.3,5.8,6.9,6.6,6.4,5.4,,,
Serbia,SRB,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,10,11.5,12.2,11.6,10.9,8.9,,,
Serbia,SRB,"Smoking prevalence, females (% of adults)",,,,,,,,,,,40.9,,,,,39.9,,,,,38.7,38.7,38.4,38.2,38.2,37.8,37.7,,,,
Serbia,SRB,"Smoking prevalence, males (% of adults)",,,,,,,,,,,57,,,,,51.1,,,,,45.7,44.8,43.6,42.8,42,41.1,40.2,,,,
Serbia,SRB,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,48.7,,,,,45.3,,,,,42.1,41.7,40.9,40.4,40,39.4,38.9,,,,
Serbia,SRB,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,65,,65,,,
Seychelles,SYC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Immunization, DPT (% of children ages 12-23 months)",99,98,96,96,96,97,99,98,99,99,98,96,99,99,99,99,99,99,99,99,99,99,98,98,99,97,96,97,99,99,
Seychelles,SYC,"Immunization, HepB3 (% of one-year-old children)",,,,,,99,98,97,97,99,98,96,99,99,99,99,99,99,99,99,99,99,99,99,99,98,97,98,99,99,
Seychelles,SYC,"Immunization, measles (% of children ages 12-23 months)",86,89,92,92,92,97,98,99,93,99,97,95,98,99,99,99,99,99,99,97,99,99,98,97,99,98,97,99,96,99,
Seychelles,SYC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,28,27,40,13,24,18,23,23,7.6,19,21,26,25,30,16,9.7,14,19,18,,
Seychelles,SYC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,53,54,54,54,55,55,55,55,55,55,55,55,55,55,55,54,54,53,,,
Seychelles,SYC,"Mortality rate, neonatal (per 1,000 live births)",10.9,10.5,10.1,9.7,9.4,9.2,9,8.8,8.8,8.7,8.7,8.7,8.7,8.7,8.7,8.6,8.6,8.6,8.6,8.7,8.7,8.7,8.8,8.9,8.9,9,9,8.9,8.8,8.6,
Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",16.3,15.8,15.3,14.9,14.6,14.3,14.1,14,13.9,13.8,13.8,13.7,13.7,13.7,13.7,13.7,13.8,13.8,13.9,14,14.1,14.2,14.3,14.5,14.6,14.8,14.8,14.7,14.5,14.2,
Seychelles,SYC,"Mortality rate, under-5, female (per 1,000 live births)",14.9,14.4,14,13.7,13.4,13.2,13,12.8,12.7,12.7,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.7,12.7,12.8,12.9,13,13.1,13.3,13.4,13.5,13.5,13.4,13.3,13,
Seychelles,SYC,"Mortality rate, under-5, male (per 1,000 live births)",17.6,17,16.5,16.1,15.8,15.5,15.2,15.1,15,14.9,14.8,14.8,14.8,14.8,14.8,14.8,14.9,14.9,15,15.1,15.2,15.3,15.5,15.7,15.8,16,16,15.9,15.7,15.4,
Seychelles,SYC,People using at least basic sanitation services (% of population),,,,,,,,,,,94.13770987,94.56256666,94.98742344,95.41228022,95.83713701,96.26199379,96.68685057,97.11170736,97.53656414,97.96142093,98.38627771,98.81113449,99.23599128,99.57709979,100,100,100,100,,,
Seychelles,SYC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,
Seychelles,SYC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,
Seychelles,SYC,"Smoking prevalence, females (% of adults)",,,,,,,,,,,8.8,,,,,8.2,,,,,7.6,7.5,7.4,7.4,7.2,7.1,7.1,,,,
Seychelles,SYC,"Smoking prevalence, males (% of adults)",,,,,,,,,,,42,,,,,39.9,,,,,37.7,37.4,37,36.7,36.3,35.9,35.7,,,,
Seychelles,SYC,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,25.1,,,,,23.9,,,,,22.9,22.7,22.5,22.3,21.9,21.7,21.5,,,,
Seychelles,SYC,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,71,,71,,,
Sierra Leone,SLE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,15.34175587,,,15.58001041,,,19.80875969,,,
Sierra Leone,SLE,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,2.4,,,,,,,,3.9,,,,,4.9,,,6.7,,10,,,15.6,,,,21.8,,,
Sierra Leone,SLE,"Immunization, DPT (% of children ages 12-23 months)",,,,,,,,,,43,44,38,53,73,65,65,64,64,77,84,86,89,91,92,83,86,84,90,93,95,
Sierra Leone,SLE,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,63,77,84,86,89,91,92,83,86,84,90,93,95,
Sierra Leone,SLE,"Immunization, measles (% of children ages 12-23 months)",,,,,,,,,,62,37,50,62,73,76,71,65,60,73,80,82,84,86,85,80,78,85,80,87,93,
Sierra Leone,SLE,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",1.47,1.59,1.72,1.87,1.94,1.9,1.97,1.89,1.85,1.86,1.79,1.7,1.69,1.58,1.57,1.49,1.46,1.45,1.41,1.37,1.32,1.28,1.24,1.21,1.19,1.16,1.11,1.06,0.98,0.92,
Sierra Leone,SLE,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,465.77847,468.7969401,458.0018809,439.7920506,414.0480438,388.2593064,374.6020064,379.9443072,413.8459329,442.1484408,458.7356577,453.6522978,447.4682336,432.6978172,409.3084475,403.7188704,391.3311864,364.1306779,320.4002955,,
Sierra Leone,SLE,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,305,309,311,313,314,316,317,318,318,318,317,316,314,313,310,307,304,301,298,,
Sierra Leone,SLE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,2480,2250,2080,1960,1850,1760,1680,1610,1530,1450,1360,1270,1210,1180,1190,1180,1120,1120,,,
Sierra Leone,SLE,"Mortality rate, neonatal (per 1,000 live births)",52.4,52.2,52.1,52,51.7,51.5,51.1,50.7,50.3,49.8,49.2,48.6,48,47.3,46.5,45.5,44.5,43.4,42.1,40.8,39.4,38.1,37,35.9,35,34.3,33.3,32.5,31.8,31.2,
Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",259.8,258.1,256.4,254.5,252.3,249.5,246.1,242.2,237.7,232.9,227.7,222.2,216.3,210.3,204,197.3,190.4,183.2,175.7,168.1,160.5,153.2,146.3,139.8,137.7,138.3,123.2,118.2,113.5,109.2,
Sierra Leone,SLE,"Mortality rate, under-5, female (per 1,000 live births)",248,246.3,244.4,242.7,240.7,238.1,235.1,231.4,227.3,222.7,217.8,212.6,207.1,201.3,195.4,189,182.4,175.4,168.1,160.8,153.4,146.1,139.3,133,130.9,131.7,116.7,111.8,107.2,102.9,
Sierra Leone,SLE,"Mortality rate, under-5, male (per 1,000 live births)",270.9,269.4,267.7,265.8,263.5,260.4,256.7,252.4,247.6,242.4,237.1,231.2,225.1,218.8,212.1,205.3,198.1,190.7,182.9,175,167.3,159.8,152.8,146.3,144,144.6,129.3,124.4,119.6,115.2,
Sierra Leone,SLE,People using at least basic sanitation services (% of population),,,,,,,,,,,10.18045139,10.4312484,10.68244348,10.93403914,11.2320975,11.54540576,11.87124497,12.20014194,12.53209455,12.86693443,13.20465597,13.54541926,13.88922145,14.23572232,14.58525285,14.93763698,15.29304218,15.65266158,,,
Sierra Leone,SLE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,73,,,,,,,,54.7,,,,,,,43,,
Sierra Leone,SLE,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,88.8,,,,,,,,82.6,,,,,,,76,,
Sierra Leone,SLE,"Smoking prevalence, females (% of adults)",,,,,,,,,,,29.6,,,,,20.1,,,,,13.7,12.7,11.8,11,10.2,9.5,8.8,,,,
Sierra Leone,SLE,"Smoking prevalence, males (% of adults)",,,,,,,,,,,55.3,,,,,50.2,,,,,45.7,45,44,43.4,42.9,41.9,41.3,,,,
Sierra Leone,SLE,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,42.2,,,,,34.9,,,,,29.4,28.6,27.6,26.9,26.3,25.4,24.8,,,,
Sierra Leone,SLE,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,36,,39,,,
Singapore,SGP,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,98.22189331,,,96.3526001,,,97.9311676,,,
Singapore,SGP,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,52,,,,,55,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Immunization, DPT (% of children ages 12-23 months)",85,91,89,92,95,98,97,98,97,97,98,96,94,96,95,96,95,97,97,97,96,96,97,97,96,96,97,96,96,96,
Singapore,SGP,"Immunization, HepB3 (% of one-year-old children)",74,76,78,90,94,96,96,97,96,96,97,95,95,95,94,96,95,96,97,96,96,96,97,97,96,96,96,96,96,96,
Singapore,SGP,"Immunization, measles (% of children ages 12-23 months)",84,92,89,87,95,97,97,98,96,97,96,95,94,93,95,96,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
Singapore,SGP,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.07,0.1,0.12,0.14,0.16,0.17,0.18,0.18,0.18,0.17,0.16,0.16,0.16,0.18,0.2,0.22,0.25,0.26,0.26,0.25,0.22,0.19,0.15,0.12,0.09,0.07,0.06,0.05,0.04,0.04,
Singapore,SGP,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,49,43,42,44,39,37,35,34,38,35,35,36,49,46,45,45,50,47,47,,
Singapore,SGP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,13,13,14,13,14,13,13,12,11,10,10,10,10,9,8,9,8,8,,,
Singapore,SGP,"Mortality rate, neonatal (per 1,000 live births)",4.1,3.6,3.1,2.7,2.4,2.2,2.1,2,1.9,1.8,1.6,1.5,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,1,1,1,1,0.9,0.9,
Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",7.7,6.9,6.3,5.7,5.3,5,4.8,4.6,4.4,4.1,3.9,3.6,3.4,3.2,3,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.5,
Singapore,SGP,"Mortality rate, under-5, female (per 1,000 live births)",7,6.4,5.8,5.3,4.9,4.6,4.4,4.2,4,3.8,3.6,3.3,3.1,2.9,2.8,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.3,
Singapore,SGP,"Mortality rate, under-5, male (per 1,000 live births)",8.3,7.5,6.8,6.2,5.7,5.4,5.2,5,4.7,4.4,4.2,3.9,3.6,3.4,3.3,3.2,3.1,3.1,3.1,3.1,3,3,3,3,2.9,2.9,2.9,2.9,2.8,2.7,
Singapore,SGP,People using at least basic sanitation services (% of population),,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Singapore,SGP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Smoking prevalence, females (% of adults)",,,,,,,,,,,5.7,,,,,5.5,,,,,5.3,5.3,5.3,5.2,5.2,5.2,5.2,,,,
Singapore,SGP,"Smoking prevalence, males (% of adults)",,,,,,,,,,,27.2,,,,,27.5,,,,,27.9,27.9,27.8,28.2,28.2,28.2,28.3,,,,
Singapore,SGP,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,16.3,,,,,16.3,,,,,16.4,16.4,16.3,16.5,16.5,16.5,16.5,,,,
Singapore,SGP,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,85,,86,,,
Sint Maarten (Dutch part),SXM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Immunization, DPT (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Immunization, measles (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,,,,,,,,,,,10,6.6,3.2,6.1,0,5.8,0,14,19,,
Sint Maarten (Dutch part),SXM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Mortality rate, neonatal (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5, female (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5, male (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,People using at least basic sanitation services (% of population),,,,,,,,,,,98.38442361,98.41493153,98.44543945,98.47594737,98.50645529,98.53696321,98.56747113,98.59797905,98.62848697,98.65899488,98.6895028,98.72001072,98.75051864,98.78102656,98.78102656,98.78102656,98.78102656,98.78102656,,,
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
